393227101,638786099,1.0
637907818,643333642,0.5426619341617732
82723593,588601215,0.7248015317046548
82723593,570849330,0.6890053174779261
687853720,689686268,0.9636213675694663
342503505,484784020,0.0
82723593,681445106,0.9861910247932774
82723593,626764122,0.878582627191205
187662797,626702364,1.0
82723593,623951764,0.8785786146442044
82723593,526528000,0.6736495998510993
342503505,491827768,0.0
342503505,510248434,0.09378899458399155
404148402,595970407,0.7377112530915086
82723593,581664633,0.7087665117215466
585710920,589502449,0.0
627107548,627178827,1.0
637907818,643801676,0.5775637410939003
399778693,562774908,1.0
82723593,451822096,0.6549410005721569
82723593,571617430,0.6890053174779261
82723593,474938164,0.6560761581908128
393227101,498213497,1.0
502890279,502891342,0.46320188833406
502890279,502893550,0.5657952751813005
82723593,492495113,0.6733915515925111
637907818,643852835,0.5470211609843656
485240589,686152357,1.0
342503505,475281696,0.0
82723593,479936062,0.6589755198594515
82723593,577915317,0.7087570868458011
622414992,669077042,1.0
342503505,476804070,0.0
82723593,583178535,0.7087665117215466
82723593,602928605,0.7255424891184786
502890279,502905991,0.7159267513533154
393227101,538057663,1.0
393227101,625471537,1.0
82723593,621217037,0.878451884704548
485240589,685888844,1.0
527918450,571713728,0.0
642611344,691421592,0.66666420444073
82723593,490236005,0.6733915515925111
82723593,623497144,0.8785786146442044
82723593,628794516,0.878582627191205
342503505,483496023,0.0
485175997,503092081,0.9801643533184355
82723593,653240343,0.9249921992390407
571057279,581446568,0.0
393227101,667691364,1.0
449634208,537759383,0.9672046055254353
82723593,443960861,0.607320840789329
637907818,643333222,0.5176972613984989
637907818,643632826,0.6878094033319541
82723593,681517820,0.9833008513828727
631349057,635021595,0.2690087311080073
637907818,643870710,0.4223071240681889
294556658,445090101,1.0
393227101,498655860,1.0
342503505,502821317,0.0
502890279,502894477,0.7158867622838899
342503505,504598994,0.0
82723593,499304583,0.6733919572204063
393227101,467450154,1.0
82723593,521013904,0.6736495998510993
393227101,668999135,1.0
82723593,587611511,0.7248015317046548
502890279,502895063,0.5647070633168396
502890279,502892212,0.5574085338866458
502890279,502890393,0.4957746500593368
393227101,567657168,1.0
637907818,643802973,0.5687373150817497
642611344,692359190,0.66666420444073
82723593,457439620,0.6560652208857641
502890279,502895400,0.7194718316751098
393227101,444202716,1.0
146866161,492852340,0.8055555555555556
342503505,460192942,0.0
342503505,501024464,0.09378899458399155
502890279,502891862,0.6885066510797727
82723593,662779755,0.934574978424293
342503505,458345481,0.0
342503505,483364357,0.0
82723593,491929013,0.6733915515925111
637907818,643857301,0.6027538698289377
637907818,643851168,0.5083182277527986
637907818,643923305,0.9769706691109075
624087953,626567584,1.0
82723593,446024349,0.6174770236269119
82723593,502641784,0.6733919572204063
564382893,565643946,1.0
82723593,538876773,0.6851769773727132
637907818,643848819,0.6072513260936251
637907818,643850066,0.7060578164640137
613173743,618602324,0.8439160798144835
42378940,44977047,0.8326448796255483
82723593,468646705,0.6560652208857641
32684822,34788883,0.8333333333333334
23590033,25406920,1.0
23590033,26491399,1.0
186970379,199435509,0.0
86499606,81041947,0.7647385427593765
82723593,570958598,0.6890053174779261
199616774,237261249,0.0
82723593,660396471,0.934574978424293
82723593,353602771,0.4998245147494675
55433859,126420656,0.3285025674840241
631773777,360762903,0.85438944450962
82723593,41638479,0.6890053174779261
55433859,131538779,0.3353450830361194
55433859,153548762,0.3842671364284367
55433859,135203838,0.338691589163309
55433859,20908109,0.5475074480903154
55433859,165371511,0.4153403541047778
55433859,117303762,0.3144475944090699
